,video_id,comments
34,eP-c2AiqiUY,"['Hii', 'I 😊😊', 'Your team is super', 'Does anyone have a link to watch this? Sucks that it’s not available anywhere now', ""Hi!, I have 60 old man, but, my admiration for you, is your completitud as completed artist, I have a request, your colaboration with JUNGLE. Very emocional!!! and wonderfull, sorry my english , y very poor and shorty, i'am from Chile, and my language is Spanich, sorry!!!."", 'We need your songs to be life', 'اى ضياع للعمر اصل عمرو والبنم المرمز وقسن الشرطة بتاع الجيس وروخ صور الحرامية سرقوا البنك المركزى انتحرت لا لسة\n\nاصل جوجل وسامسونج وفكرة\n\nهيقلك دة اصل روبوت عطلان او اصل فكؤة وربوت 🤪 دة انا من صغرى متضرر من يوم ماقابو شنكة والفقى عيل فى المدرسة قولت اسموا جاى بيها شنكة تميمة اققلة خود يالا جبتها بكام يقلى ب١٠٠ جنية شنطة سعودية اسمها تميمة اققل يالا وبعدين الاقى حسن الحرامى جايب عربية اققول لعيالة خود يالا ابوك جاب عربية جديدة اة برموووت كونترول يالا ولنها لية كدة يقلك اصل بيحب اللون يا ولاد والتانى الى بيبعتوا عيالوا البيت ويكلموا الناس الغلابة ويقلوا ذاكر ليها كانت تجيب بسكوت وشوكولاتها وابوها الخرامى جايب تلفون بانسر ماشين يا حرامى هود يالا يا حرامى مقلتش كدة خود مافيش شىء اسموا انا سرقتك انت سرقتتى انت حرامى محكمة مافيش شىء اسموا انا حرمتك انت مشارك فى جريمة شروع فى قتل وسرقة محاكمة مافيش شىء اسموا اصل لعبة وضحك وحب من صغرى واحد سارقنى وبقول مافيش كدة من اول يوم مافيش شىء اسموا كدة عشان ناس بتقبض راتب وتعلم وتصرف على بيوتها وعيالها وبياكلوا من طبق وشوكة مصدرها من صغرى بقول تنزل مرض لعيالكم ..\nتنزل مرض خبيث لعيالكم دة الشوكة الى بتاكلوا منها والطبق الى بتأكلوا عيالكم فية من وانا صغير مش بنام بقول تنزل مرض يارب لأولادك', 'Oh U made it special all right XO ;)', '👍', 'Would be nice to see this performance released on cd and vinyl. Would go great with Infinite Disco.']"
35,gbj0Tvwnb04,"['00:29 my reason to still alive', '👋😎', 'the way the remix actually sounds more like the future nostalgia album lol', 'The sickest mix', 'Amazing song Dua', 'Que bueno es el video en verdad me gusta mucho el video.', 'Me gusta mucho el video porque tiene mucha música 🎶 tecnológica y también me gusta mucho las imágenes.', 'Here we go again same thing down sparrow', '🦞🦞🦞🦞🦞🦞', 'Good job, bravo.']"
36,jr47YisIsz8,"['Wow this song is already 2 years old', 'I want to marry her ❤', 'The One and only happiest ending of Titanic...🦞', 'I heard this song back in the year 2021 and this song is going hard', 'I am sorry about the lobsters😢', 'A music video where the lobster is the protagonist', 'This video, broke my heart and made me so happy in the end. Go go Lobster power!! ❤️', 'Song GTA 6', 'Heard this so many times...never knew it was DL.', '2:50 the ending change real story 😌']"
37,VwDTp0QTyY0,"['Dua has a powerful, deep expressive voice. This is such an interesting and unusual song musically, very different to other Pop songs.', 'Yuppp', ""\u200b if you love God you will keep his commands meaning repentance from sin and giving up your desires to follow him.\n\n\nWell first of all we're born to have a relationship with God and to do his will for our life.❤\n\nJesus is the way the truth and the life no one gets to the father except through jesus❤ \n\nSatan doesnt rule hell, when lucifer known as satan rebelled against God and fell from pride he took 1/3 angels with him which are now called fallen angels. Hell was made for satan and his angels but the reason why people go there is because they align themselves with the fallen angels in sin.\n\n\n no surprise people love playing when it comes to your soul, but don't play around when it comes to their temporary body, if you were in the hospital because if a broken leg that might not work ever again you're praying your scared and worried bc for the rest of your life, you may never get to walk again. \n\n\nBut this is about your soul the enternal part of you that lives forever and you're literally playing with it when the end is literally Hell the lake of fire for enternity.\n\n\nYou have insurance on your house if it ever caught on fire but that rarely happens But when it comes to your soul you like to play with it like it's a game. Oh how fun of a game it is too play oh how many and actually MOST. People play with their soul like a Toy taking chances aye bro hang off that cliff XD literally the bottom is death! And you're playing with your life to make a cool picture of a funny video But this is about your soul.\n\n\n\nWhen you're probably not even saved you think you just need to be a good person or work hard to get to heaven well let me ask God that's not in his word it's not what he said it's not what I heard.\n\n\n\nAccept him as lord and savior Jesus died on the cross for our sins so he made it a free gift it's FREE \n\n\nThink about it you don't work for the gifts you get on your birthday and you don't buy them it's a gift!\n\nSame for Jesus he offered enternal life as a gift and to receive it, it must be done by faith. I'm not mad at you Love❤💖✨ I'm telling you this because I Love you. \n\n\nNo I don't know who you are or anything about you but God is love and he looks down at you as if you were the only person in the whole universe❤\n\n\nHe sees you and you alone for he is God we are just average people when we look at a person we can see the others around them but God is almighty he is not limited by power or time. But we are and so is Satan. \n\n\nRemember God loves you more then you love that person or thing you love most In the world ya know? That person or item you can't imagine living without it?❤ But you're free of choice so you choose light or darkness and even if you decide not to choose, it means you didn't choose the light.\n\nDon't waste time instead come to God he is your reason for life that's why so many become depressed it's because if sin and the devil's lies.\n\n\nBe honest and serious about this Do you want your family or your friends to Go to hell for enternity?\n\nWould YOU wanna go there for enternity? I'm not playing about this sarcasm is okay but not in situations like this.\n\n\nYou're only truly saved from Hell when you're spiritually reborn and receive his Holy spirit now do YOU have that Holy spirit? The fruits of the holy spirit \n\n\n\nAre: Love Joy peace kindness  faithfulness generosity gentleness self control and patience❤\n\nWhen you have the holy spirit you will have conviction when you sin MEANING guilt and shame you no longer desire evil things but you desire God and Holy things you desire to BE holy you sin and it's not even what you wanna do but when you're truly saved sin is no longer something you enjoy those bad songs cussing drinking\n\n\nHurting others.❤\n\n\nLove isn't just a feeling LOVE IS DOING when Jesus died on the cross for the whole worlds sins he proved his love HE DID SOMETHING God offered his son to die on that cross for your sins and my sins and so many people are taking advantage why is repentance why should we repent? Because\n\n\nOkay so example you're not married, so you could go up to anyone and talk to them and even try to date them right? Try to build a relationship and that's okay bc you're single\n\n\n\nBut wait now you're married, now you would be cheating you would be rude to go up to someone else after being with her/ him for so long you would feel ashamed right?\n\n\nSo why is it that you receive Jesus offer as a FREE GIFT when he went through spiritual and physical pain on that cross for you and gave you enternal life, after he did all that why would you spit on someone or hurt them for saving your life? But Jesus saved your SOUL. Do you understand? You love your wife*example not real* why would you cheat on her after all the things she/he has done for you. Or husband.\n\n\nSo to be saved:\n\nAccept Jesus as lord and savior by faith\n\nReceive his Holy spirit\nBe reborn again\n\n\nAnd repent from sin\n\n\nPeople like billy graham DLM christian lifestyle\nMapalo\n\nAre good places to start.\nHave you ever lied? Well then you're a liar have you ever stolen something? Well then your a theif\nHave you ever used Gods name in vain?\nWell then you blasphemy\n\nLike saying oh my God or Jesus Christ or cussing \n\nWhen you're angry or surprised and God doesn't judge us by our good works\n\nHe judges by the 10 commandments so if you broken one law if you've done one sin you're guilty! You broken all of it!\nExample:\nLike a normal judge okay you've murdered people the judge is gonna show you how serious this really is they are gonna give you the death sentence \n\n\nAnd God is a righteous judge so he's gonna show you how serious sin is in his eyes the punishment for sin is Hell!🔥\n\nMore people go to hell than heaven the path to destruction is easy and wide and many people find it\n\nBut the path to eternal life is hard and very few people find it.\n\n\nSo No, it's not that good people go to heaven and bad people go to hell\n\n\nForgiven people go to heaven the people who accepted Jesus as lord and savior by faith\n\n\nAnd the people who go to hell are the ones who lived in sin and died in sin and denied the free gift of salvation\n\n\n\nWhat have you been doing your whole life? All this time while you could have been serving God you choose to go out and party and stuff\n\n\nAnother question is God apart of your life, or is God your Life? a difference between apart of your life and being your life❤\n\nSo when Jesus died on the cross and if you accept him God won't remember your sins he has a special power that he can use to forget our sins Jesus paid full price of sins now your job is to receive it by faith like earlier \n\nThe judge tells you you're guilty but your fine has been paid your outta here. That's what Jesus did for us paid for our sins so that through him the world might be saved bc many deny him and die in their sins❤\n\nWatch living waters on youtube❤✨❤❤\n\nThere's a difference between lukewarms religious people and genuine reborn True christians with the Holy spirit religion can't save you.\n\nGoing to church reading the Bible and praying are good things but that's not what saves you❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤"", 'Also her CD album moonlight', 'Why do I get like zombieland zombie clown feels with this song', 'literal queen', 'Ame está rola...desde que la escuché...adoro!!! 💋💋💋💋🎧🎧🎧🎧💕💕💕💕💖💖💖💖💖💖', ""I'm on an island❤"", 'The transition at 36 seconds is where I go from loving this song to hating it', '😢 yep 😢 nothing I get it no worries never is never yes 😮']"
38,pDe4vd8Tv-Q,"['Akl.. ❤ 👉😻👈❤', 'tell me about the taste of joy,\nFor your soul a kiss and 🌺🌺', 'I admire her voice.', '😊❤\u200d🩹💯💥', '❤️❤️❤️, ❤️❤️❤,❤❤', 'Albanyan star ✨ always love  your creativity ❤️', ""Très belle fleur de monde est meilleure artiste dans le monde c'est dua lipa la grande artiste dans le monde voice claire voice je suis amoureuse Dupuis l'ONG vraiment suprbe Vous êtes la fleur de monde 💋❤"", 'MY NEW WORK OUT PLAYLIST REMIXXXX TRAXXXXXX FOR 2023 AND BEYOND 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🏳️\u200d🌈🏳️\u200d🌈🏳️\u200d🌈🏳️\u200d🌈🏳️\u200d🌈🏳️\u200d🌈🏳️\u200d🌈🏳️\u200d🌈🏳️\u200d🌈🏳️\u200d🌈🏳️\u200d🌈🏳️\u200d🌈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥😁😁😁😁😁😁😁😁😁😁😁😁', '❤ Dua just rocks hard-core @ everything she does... ❤ I gotta love her ❤ amazing performances always back to back 🎉❤ love ❤️ 😍 love this song 🎵 ❤️', 'MY MOMARE U GAY MOMMA I AM HUGGING HER']"
39,hzVGELUyebo,"['Tare de tot.veniți la o bere in Berlin?', 'It so beautiful', 'Disco remixes are always needed 😍', 'We need your songs to be okay', 'this my favorite', 'This is honetily such an underrated song', 'Супер хит👑\n私周りの変わり者よりさらに上だから救われた⭐🌸', 'Супер хит👑\n素敵な年になりますように🌸\n帰ってこーへんかも知らんけどずっと待ってる🥺⭐', 'Лучшая👑\nありがとうございまし⭐', 'Лучшая⭐\nありがとうござい👑']"
40,OoWaG5H2RCs,"['TADY TU SKLADBU ASI MILUJU NEJVÍC JAKO TEBE PRINCEZNO', 'What a charm', 'TAK TUHLE SKLADBU SI POUSIM I DESTKRAT ZA SEBOU', 'Tout va et que je ne suis plus en plus je suis.lo', 'Liked the sax and beat or mashup. 😢 Miss you or have a fever can you check.', 'Espectacular Dua maravillosa música', 'Me gusta mucho tu música bella Dua', 'We need your songs to be okay', 'love it', 'Love this mix']"
41,8aJraNvqcj0,"['I sing this all the time', 'yo también soy se cantar pero puras canciones de Español por qué yo no sé abrar en inglés así como tú tú eres de Estados Unidos', 'sabés cantar saludos desde México', 'me gusta tu música dua lipa', 'She impresses me with her beautiful voice, attractive beauty and high aura.🔥😍😘', 'Интересно, И.Шецк это видела?', 'She looks so hot in her new movie the film would burn if they were still made of celluloid! Argyle I think.', 'Yep\n\n\nSomething about tall lithe talented beautiful women nubile . nuff said', 'Class Act', 'Probably not gonna see this, but it would be the biggest dream of my life to meet you']"
42,MzMCPZROrZc,"['It was alright, but she sounds much more interesting on the album. That hat is ridiculous.', 'Her outfit reminds me of Ranni’s from Elden Ring!!!', 'Perfectionnn❤', 'thank you', 'Je kiff cette chanson mais je trouve que le refrain viens trop vite. Il eu fallu un autre couplet.', '❤excellent performance👍✌️', 'So hot!!!', '🎧💕🎶', '🎁🎼🥇', '📝🎵🌍']"
43,v6buf3K5KoE,"['Never heard of dua lipa. Who or what is that? Just a dancer?', 'Never say never', ""From every interview I've seen her do, this young woman is humble, funny, and truly grateful for all she has. Now there's a winner for you."", 'Adoro questa canzone', 'Watch out Taylor,  new kid in town.  Who is absolutly mezmerizing!', ""Well....I have watched and listened.   A beautiful woman singing and dancing to a very bad song.   And, her vocals are lifeless.\n\nSo, I don't get this artist."", 'Dua lupa Im nine and I have your voice', 'LOVE FROM ALBANIA ❤❤', 'shes from kosova', '这是东北花棉袄风么...lol']"
44,Z6m04J0CrT4,"['I put some of her songs in my playlist', 'Perfect voice🎴♥️', 'گود', 'Her singing and outfits and dancing are so good. Particularly like the way she hands off the mike to dance and then it magically re appears from behind the dancers back into her hand, so slick.', 'MY WIFE..... MAMI.... DUA LIPA..... MISS YOU.... MAHATMA GANDHI.........', 'MY WIFE.... MAMI.... DUA LIPA.... MISS YOU.... MAHATMA GANDHI..........', 'I love dua lipa', 'Ahí ahí con el pijama , jeje buena música , como una dosis', '""⚡💖✨💙✨💚24/7✨💚💙💖⚡""', '🇦🇫🇦🇫🇦🇫🇦🇬❤❤❤']"
45,fBrVD6yMkZc,"[""today I'm search new song im wanted so beadily newer song.."", 'yes, i love this but im wait new song that performance dua lipa.', 'Your team is super', 'Yep nice', 'Wowow its beautiful', 'In love with this remix 🤩', 'We need your songs to be okay', '✨🔥💟', 'this is pretty good.', '🌟 IM FC TREK']"
46,zCW9jdxUrhc,"['MAZIDEKAMIKYOKU', '❤❤❤❤', '😮', '🔝', 'Ide date you but i wouldnt listen to your music....lol, ide do other things though', 'Love this song!❤❤🎉 Dua Lipa', 'Good job, bravo.', 'At 3:44 I love how she said "" levit, lavitating"".\nSo funny and Cute!!!', 'Woww...lovedit❤', 'lame']"
47,IFQXALpaEwM,"['God there is nothing like a beautiful woman.', '𝖿𝗋𝖾𝖾 𝗉𝖺𝗅𝖾𝗌𝗍𝗂𝗇𝖾', 'i cnnot unsee her black underwear. with how bright that light is at the start in the nice blue dress', 'I like this version better than the original version. So glad that I ran across it on Sirius XM!', 'I Need You <3', 'terrible', 'Hope you get it ... ... ... i pray ... ... ...', 'Friday nights at the skating rink 😍😍', '""💖💛⚡✨✨💫💙🤍11:11🤍💙💫✨⚡💛💖""', 'You guys are doing great.']"
48,2MTKUpuRuFk,"['Da würd ich sagen, tanzen träumen Feier mit Dua Lipa. Einfach eine super Frau und dieses Kleid ❤❤ einfach ein Hingucker love your Style ❤❤❤', 'Ok and great job 😂from Ireland ✅🔏🇨🇮🇺🇦', '🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩', '09.10.20 05:33', 'The best performance, beautiful vocals.', 'The Pacifica boys (aka the Siren Kings) would play this on the George FM radio station on their loudspeakers on their cars at 3 AM. 🚘🚨🔊📢🕒🌌🌙😂', 'For a moment I thought the title said ""KJU Remix"".  This is a fun little version with a dash of William Orbit and some Giorgio Moroder feel to it.  I guess DaBaby got kicked out.  I read about what he did and ended up getting removed from the remix.', '❤️❤️❤️❤️❤️❤️🌲🌲🌲🌲🌲🌲🎶🎶🎶🎶🎶🥂🥂🥂🥂', '🍾🍾🍾🍾🍾🍾🍾🍾❤️❤️❤️❤️❤️❤️', '❤️❤️❤️❤️❤️❤️❤️🎶🎶🎶🎶🎶🎶']"
49,57bNHupO3MU,"['iconic', 'Maravilhosa ❤', 'This feels like 2020 to me', '❤', '❤️❤️❤️👑👑👑🐎🐎🐎🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f🇸🇪🇺🇸🇨🇰🇪🇺🇩🇰🇳🇴🇮🇹🇦🇽🇮🇸🇮🇪🇺🇳🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f🇨🇭🇨🇮🇫🇴🇦🇮🇨🇦🇫🇮🇦🇩🇧🇦🇫🇯🇮🇩🇲🇰🇷🇴🇩🇪', 'Love Dua Lipa - maybe a bit too much!', 'DUA LIPA♥️🌹GUAPA😍🔥', 'I remember seeing this live.', 'I think no one will ever outperform this ❤❤❤', '0:22 the best']"
50,frpdRsqtUNA,"['Nádherná moc krásná jses dua přehnané nádherná opravdu fandím ti moc', 'Oh, how she sings!', 'she has the sexiest legs in the industry today :)', 'Btw dua lipa if ur single pls reply and just to let u know i am free', 'Guranteed i can blow your mind 0:29  😂', 'Dua Lipa Hawafrita .. ☺️💖💋', 'And the official video got cropped to 4:3 ratio. Where is the widescreen original version.', 'We need your songs to be okay', 'I wish this could be a little bit longer tho', 'Is that your sister is that you']"
51,vs61OHs2g-w,"[""So i don't know who's reading this on the chat, but i am sooo excited ❤ and I'd like you guys to know that dua is the most nice fun and cool person i've met since a long time IT HAS BEEN SUCH AN HONOR TO WORK ON THIS PROJECT !!! 🎶⚡🐙 i hope you'll like it as much as we liked to make it !! stay safe take care love love loove"", '3:04 to 3:19 game over', 'Ilove you dualipa ans dualipa vous deux ma préféré', '❤', 'Dua Lipa has got fever - always !!\nAnwar is one type of fever ... \nShe needs her ass to get checked !', '3 years later and this song is still a masterpiece!', 'Fake life', ""Before you came around, I was doing just fine\nAntes de você chegar, eu estava indo muito bem\n\nUsually, usually, usually, I don't pay no mind\nNormalmente, normalmente, normalmente, eu não me importo\n\nAnd when it came down, I was looking in your eyes\nE quando aconteceu, eu estava olhando nos seus olhos\n\nSuddenly, suddenly, suddenly I can feel it inside\nDe repente, de repente, de repente eu posso sentir isso por dentro\n\n\nI've got a fever, so can you check?\nEstou com febre, será que você pode verificar?\n\nHand on my forehead, kiss my neck\nMão na minha testa, beije meu pescoço\n\nAnd when you touch me, baby, I turn red\nE quando você me toca, meu bem, eu fico vermelha\n\nI've got a fever, so can you check?\nEstou com febre, será que você pode verificar?\n\n\nPeut-être qu'avec du temps, ça partira\nTalvez, com o tempo, isso passe\n\nEt pourtant, et pourtant, et pourtant, je ne m'y vois pas\nE ainda assim, e ainda assim, e ainda assim, eu não consigo me ver\n\nComme un médicament, moi, je suis rien sans toi\nComo um remédio, eu não sou nada sem você\n\nEt je sais que, je sais que jе perds du temps dans tes bras\nE eu sei disso, eu sei que estou perdendo tempo em seus braços\n\n\nI'vе got a fever, so can you check?\nEstou com febre, será que você pode verificar?\n\nHand on my forehead, kiss my neck\nMão na minha testa, beije meu pescoço\n\nAnd when you touch me, baby, I turn red\nE quando você me toca, meu bem, eu fico vermelha\n\nI've got a fever, so can you check?\nEstou com febre, será que você pode verificar?\n\nCar dans mes yeux, ça se voit\nPorque em meus olhos, sim, dá pra ver\n\nLa fièvre dans les yeux, oui, ça se voit\nA febre dentro de meus olhos, sim, dá pra ver\n\nMon cœur se serre, j'ai du feu dans la voix\nMeu coração afunda, tem fogo em minha voz\n\nLe plus souvent, c'est quand je pense à toi\nNa maioria das vezes, é quando penso em você\n\nI've got a fever, can you check?\nEstou com febre, será que você pode verificar?\n\nHand on my forehead, kiss my neck\nMão na minha testa, beije meu pescoço\n\nAnd when you touch me, baby, I turn red\nE quando você me toca, meu bem, eu fico vermelha\n\nI've got a fever, so can you check? (Amour en fièvre)\nEstou com febre, será que você pode verificar? (Amor febril)\n\n\nTell me what you wanna do right now\nMe diga o que você quer fazer agora\n\nTell me what you wanna do right now (amour en fièvre)\nMe diga o que você quer fazer agora (amor febril)\n\nTell me what you wanna do right now\nMe diga o que você quer fazer agora\n\n'Cause I don't really wanna cool it down (amour en fièvre)\nPorque eu realmente não quero que isso esfrie (amor febril)\n\nTell me what you wanna do right now\nMe diga o que você quer fazer agora\n\nTell me what you wanna do right now (amour en fièvre)\nMe diga o que você quer fazer agora (amor febril)\n\nTell me what you wanna do right now\nMe diga o que você quer fazer agora\n\n'Cause I don't really wanna cool it down\nPorque eu realmente não quero que isso esfrie \n\n\nCar dans mes yeux, ça se voit\nPorque em meus olhos, sim, dá pra ver\n\nLa fièvre dans les yeux, oui, ça se voit\nA febre dentro de meus olhos, sim, dá pra ver\n\nMon cœur se serre, j'ai du feu dans la voix\nMeu coração afunda, tem fogo em minha voz\n\nLe plus souvent, c'est quand je pense à toi\nNa maioria das vezes, é quando penso em você"", '3 years since this video came out, and this song is still a bop! Still my favorite song that came out on my birthday!', '🎉🎉🎉❤❤❤']"
52,8f_Y7b5iiTc,"['Phoeberry & Angele - Fever (Official Lyric Video)', 'двахаладильника', 'dua should’ve let angele to sing the part “i got a fever, can u check?, hand on my forhead, kiss my neck, and when you touch me baby i turn red” it would’ve sound amazing!!!!', 'I m French and i dont understand what it says in French so dont worry 😂', 'Dua, Love you .❤', 'I turn red', 'Dua lipa', '1:17', 'What the?? This is what happens when you take too much drugs', 'Feels better when i hear this song']"
53,wMBNpVQ0k_k,"['drove 300km with my car to the coast back in the summer of this year and this song was looped on my cd player with the bought future nostalgia album in it. ❤', 'La sto suonando e cantando con voi ❤❤', 'Angelé 👑❤️', 'Definitely my new favorite song!!!!!', 'Estuve en una relación poco después de que esta canción salió; aunque a la persona con la que estuve no le gustaba el pop, esta canción siempre me le recuerda. Los sentimientos que tuve fueron algo como esto; pero fue muy fugaz y efímero. Algo que ocurre una vez en la vida.', '❤😍😍😍', 'Lo tengo de tono de llamada...temazo.', 'Kiss my neck❤❤', 'Buttheadnsssss🎉🎉🎉Fatbutter', ""Un des meilleures chasons d'un duo anglais-français (J'sais qu'Angèle est belge avant tu dis quelquechose mdr)  , c'est parfait.""]"
54,KWQAlNEqjlU,"['Bravo', 'Yo', 'This is a DOPE!!!', 'We need your songs to be okay', 'Love from india for her all songs', 'Nice', 'Amaizing version', 'Супер хит👑\nめっちゃめっちゃ共感⭐🌸', 'Супер хит👑\nいつもお世話になって⭐🌸', 'Лучшая👑\nありがとうござい🌸⭐']"
55,TUVcZfQe-Kw,"['Thanks horizon', '我 我當然不是大隻玩偶 我當然也是太古可口可樂的 萬聖節 聖誕節 要辦的北極熊玩偶', '杜娃黎波 我不一樣 我是Coco啦 Coco啦 的CEO 我要維持企業形象', 'bad cover', 'I used to play it in repeat during the covid times. It is so great to revisit now ❤', '❤❤❤❤❤❤😊', '0:30', 'Is it me or does she look like dakota johnson with those bangs', '幸好我有想到信託基金會 以後的兒孫可以吃好幾代 我有10個心愛的女人 現實生活所預定的20個兒子以後有可能會增加 那後面的時候投資理財新法跟教育學 我已經準備好了你準備好了嗎 你ok我ok 全家就是你家 統一教學OK 7-Eleven 24小時 為我10個心愛的女人跟著他們的後代子孫 我的後代子孫 隨時服務', '現實生活門閩南人有一句話 惦惦 吃三碗公 吃快打破碗筷 但是現實生活我在想喔 我的錢要怎樣運用 我不想因為我父親 他老了70多了 怪怪的 老番顛 請唸閩南話 我們明明已經當初是窮過頭 現在已經可以共富貴了 我們已經可以搬到很好的房子了 回大安區重新安排買一整棟 畢竟我10個心愛的女人 不要講名字要不然怕得罪他們因為他們是玻璃心 我小心翼翼的呵護他們 oh my god 10個都是我的甜心我的小甜點']"
56,m5lp8S-YgrQ,"['大変良いMVを複数視聴させ頂きました、どの作品も刺激的でカッコいい良いビデオで目には美しさ、心には愛を感じました曲も魅力的で大変良かったです、心から感謝しています、ありがとうございます。愛おしい愛する人❤❇愛  歌姫の1日が良い日になりますように❇', 'Só hino ❤', '20:40 Cuantos notaron la aparición de Jamiroquai? Increible!!!!', 'great job', 'なんと！あのマドンナがDuaの曲をfeatで参加してるというビックリΣ(ﾟДﾟ)したこの曲！まあMVもマドンナが目立ってるのかと思ったらマドさんまったく出てなくバックコーラス、DJ、をこなしてるだけでとマドンナなりのDuaを認めた！と言われる作品となってます。DUA LIPA最強です。', '❤️❤️❤️❤️❤️❤️❤️', 'Perfecta!!!!!!!!!!!!!!!!', 'Desde el minuto 21:35 es escuchar una canción de los amigos invisibles... TOOOOP ', 'What a visionary masterpiece this is. A wonderful compilation of some of the Greatest women in the business of Pop, Rap, and Soul dishing out so much sweetness through their music. What a wonderful ride from this phenomenal Club. We wil continue to praise this level of talent for many years to come. As we hear their names, our Heads will always turn, our bodies will move, and our souls will be filled to enormous proportions.❤', '🔛♾️⬆️💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟💟🤍📀😍']"
